Entity,Code,Day,Alpha,Beta,Gamma,Delta,Omicron (BA.1),Omicron (BA.2),Omicron (BA.2.12.1),Omicron (BA.2.75),Omicron (BA.4),Omicron (BA.5),Omicron (BQ.1),Omicron (XBB),Omicron (XBB.1.5),Omicron (XBB.1.16),Omicron (CH.1.1),Omicron (XBB.1.9),Omicron (XBB.2.3),Omicron (EG.5.1),Recombinant,non_who
South Africa,ZAF,2022-12-05,0,0,0,0,0,0,0,3,6,170,74,6,0,0,0,0,0,0,1,0
South Africa,ZAF,2022-12-19,0,0,0,0,0,0,0,1,1,72,41,5,0,0,0,0,0,0,0,0
South Africa,ZAF,2023-01-16,0,0,0,0,0,1,0,7,0,119,299,23,38,0,9,0,0,0,7,0
South Africa,ZAF,2023-01-30,0,0,0,0,0,1,0,3,3,97,249,20,87,0,19,5,0,0,4,0
South Africa,ZAF,2023-02-13,0,0,0,0,1,0,0,1,1,50,156,22,422,0,12,12,0,0,7,0
South Africa,ZAF,2023-02-27,0,0,0,0,0,0,0,0,0,40,79,13,384,0,5,8,1,0,2,0
South Africa,ZAF,2023-03-13,0,0,0,0,0,0,0,0,0,6,21,9,332,1,4,17,1,0,0,0
South Africa,ZAF,2023-03-27,0,0,0,0,0,0,0,0,0,8,8,8,297,2,3,53,1,0,1,0
South Africa,ZAF,2023-04-10,0,0,0,0,0,0,0,0,0,0,2,0,88,1,0,11,0,0,0,0
South Africa,ZAF,2023-04-24,0,0,0,0,0,1,0,1,0,3,4,0,138,3,6,34,1,0,0,0
South Africa,ZAF,2023-05-08,0,0,0,0,0,0,0,0,1,2,1,1,103,3,0,18,0,0,0,0
South Africa,ZAF,2023-05-22,0,0,0,0,0,1,0,0,0,0,0,1,84,12,1,23,0,0,0,0
South Africa,ZAF,2023-08-28,0,0,0,0,0,19,0,0,0,0,0,17,45,8,0,9,2,3,0,0
South Korea,KOR,2021-03-01,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
South Korea,KOR,2021-03-15,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271
South Korea,KOR,2021-03-29,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
South Korea,KOR,2021-04-12,80,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299
South Korea,KOR,2021-04-26,126,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323
South Korea,KOR,2021-05-10,110,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227
South Korea,KOR,2021-05-24,50,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
South Korea,KOR,2021-06-07,24,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401
South Korea,KOR,2021-06-21,54,1,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307
South Korea,KOR,2021-07-05,90,2,3,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353
South Korea,KOR,2021-07-19,55,2,2,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334
South Korea,KOR,2021-08-02,31,1,1,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230
South Korea,KOR,2021-08-16,6,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
South Korea,KOR,2021-08-30,2,0,1,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
South Korea,KOR,2021-09-13,0,0,0,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
South Korea,KOR,2021-09-27,2,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
South Korea,KOR,2021-10-11,0,0,0,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,2021-10-25,0,0,0,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,2021-11-08,0,0,0,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,2021-11-22,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,2021-12-06,0,0,0,1608,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,2021-12-20,0,0,0,1589,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,2022-01-03,0,0,0,1194,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,2022-01-17,0,0,0,740,1136,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,2022-01-31,0,0,0,133,1079,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,2022-02-14,0,0,0,10,1374,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,2022-02-28,0,0,0,1,1182,597,0,0,0,0,0,0,0,0,0,0,0,0,0,1
South Korea,KOR,2022-03-14,0,0,0,1,731,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,2022-03-28,0,0,0,0,280,1040,0,0,0,0,0,0,0,0,0,0,0,0,5,0
South Korea,KOR,2022-04-11,0,0,0,0,141,1888,0,0,0,0,0,0,0,0,0,0,0,0,6,0
South Korea,KOR,2022-04-25,0,0,0,0,53,1911,4,0,0,0,0,0,0,0,0,0,0,0,1,0
South Korea,KOR,2022-05-09,0,0,0,0,14,1851,10,0,2,0,0,0,0,0,0,0,0,0,6,0
South Korea,KOR,2022-05-23,0,0,0,0,7,1971,38,0,3,12,0,0,0,0,0,0,0,0,7,0
South Korea,KOR,2022-06-06,0,0,0,0,0,2079,117,0,13,70,0,0,0,0,0,0,0,0,4,0
South Korea,KOR,2022-06-20,0,0,0,0,0,1461,113,0,62,350,0,0,0,0,0,0,0,0,10,0
South Korea,KOR,2022-07-04,0,0,0,0,0,571,83,0,72,760,0,0,0,0,0,0,0,0,10,0
South Korea,KOR,2022-07-18,0,0,0,0,1,322,45,2,69,1271,0,0,0,0,0,0,0,0,3,0
South Korea,KOR,2022-08-01,0,0,0,0,0,113,15,18,17,1648,0,0,0,0,0,0,0,0,4,0
South Korea,KOR,2022-08-15,0,0,0,0,0,52,8,47,18,1899,0,0,0,0,0,0,0,0,3,0
South Korea,KOR,2022-08-29,0,0,0,0,0,41,5,49,21,3747,4,0,0,0,0,0,0,0,1,0
South Korea,KOR,2022-09-12,0,0,0,0,0,18,3,39,11,2325,0,0,0,0,0,0,0,0,4,0
South Korea,KOR,2022-09-26,0,0,0,0,0,54,0,87,14,3113,15,6,0,0,4,0,0,0,2,0
South Korea,KOR,2022-10-10,0,0,0,0,0,73,0,108,10,2604,56,11,0,0,1,0,0,0,2,0
South Korea,KOR,2022-10-24,0,0,0,0,0,36,0,146,6,2727,96,31,0,0,3,2,0,0,3,0
South Korea,KOR,2022-11-07,0,0,0,0,0,57,0,230,8,2590,130,56,0,0,9,1,0,0,4,0
South Korea,KOR,2022-11-21,0,0,0,4,0,47,0,429,3,2515,179,36,0,0,26,0,0,0,6,0
South Korea,KOR,2022-12-05,0,0,0,0,0,68,0,672,2,1807,305,57,4,0,58,1,0,0,3,0
South Korea,KOR,2022-12-19,0,0,0,0,0,67,0,1046,3,1359,391,36,8,0,74,1,0,0,10,0
South Korea,KOR,2023-01-02,0,0,0,0,0,63,0,1389,0,1110,392,29,15,0,111,4,0,0,24,0
South Korea,KOR,2023-01-16,0,0,0,0,0,54,0,1524,0,731,367,18,17,0,112,1,0,0,25,0
South Korea,KOR,2023-01-30,0,0,0,0,0,43,0,1959,0,446,341,15,41,0,161,5,0,0,35,0
South Korea,KOR,2023-02-13,0,0,0,0,0,32,0,2102,0,300,326,21,83,0,204,15,0,0,33,0
South Korea,KOR,2023-02-27,0,0,0,0,0,29,0,2009,0,183,328,8,191,2,162,67,0,0,45,0
South Korea,KOR,2023-03-13,0,0,0,0,0,14,0,1853,0,101,315,10,327,4,148,135,15,0,41,0
South Korea,KOR,2023-03-27,0,0,0,0,0,5,0,1470,0,47,258,16,549,28,131,294,26,0,32,0
South Korea,KOR,2023-04-10,0,0,0,0,0,8,0,957,0,33,182,10,735,99,128,547,52,0,35,0
South Korea,KOR,2023-04-24,0,0,0,0,0,8,0,634,0,19,113,15,818,205,102,782,94,6,31,0
South Korea,KOR,2023-05-08,0,0,0,0,0,9,0,296,0,6,42,7,770,292,100,1057,189,10,27,0
South Korea,KOR,2023-05-22,0,0,0,0,0,1,0,134,0,1,17,5,682,442,47,1197,262,35,26,0
South Korea,KOR,2023-06-05,0,0,0,0,0,8,0,75,0,0,6,4,513,498,56,1233,382,78,23,0
South Korea,KOR,2023-06-19,0,0,0,1,0,9,0,37,0,0,2,8,442,577,51,1302,393,126,26,1
South Korea,KOR,2023-07-03,0,0,0,1,0,3,0,8,0,0,2,0,285,465,27,885,412,189,8,1
South Korea,KOR,2023-07-17,0,0,0,0,0,2,0,6,0,0,1,7,279,483,38,844,386,395,18,0
South Korea,KOR,2023-07-31,0,0,0,0,0,3,0,3,0,1,0,1,176,383,28,633,346,407,9,0
South Korea,KOR,2023-08-14,0,0,0,0,0,2,0,1,0,0,0,2,144,360,18,578,231,476,10,0
South Korea,KOR,2023-08-28,0,0,0,0,0,3,0,0,0,0,0,3,190,417,18,455,261,864,11,0
South Korea,KOR,2023-09-11,0,0,0,0,0,0,0,0,0,0,0,3,81,139,4,145,94,468,6,0
South Korea,KOR,2023-09-25,0,0,0,0,0,1,0,0,0,0,0,1,23,52,0,73,43,158,2,0
Spain,ESP,2021-03-01,1667,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167
Spain,ESP,2021-03-15,2228,12,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790
Spain,ESP,2021-03-29,2673,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380
Spain,ESP,2021-04-12,2921,56,143,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
Spain,ESP,2021-04-26,3318,43,217,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
Spain,ESP,2021-05-10,3604,89,156,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
Spain,ESP,2021-05-24,3166,51,140,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,139
Spain,ESP,2021-06-07,2862,41,152,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132
Spain,ESP,2021-06-21,2300,72,131,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,165
Spain,ESP,2021-07-05,1733,513,132,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,80
Spain,ESP,2021-07-19,1124,367,60,5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21
Spain,ESP,2021-08-02,433,218,39,6439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
Spain,ESP,2021-08-16,113,40,18,5465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Spain,ESP,2021-08-30,23,10,10,4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
Spain,ESP,2021-09-13,6,0,5,3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2021-09-27,6,0,3,2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2021-10-11,3,0,2,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2021-10-25,0,0,0,2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2021-11-08,0,0,1,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Spain,ESP,2021-11-22,0,0,0,4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2021-12-06,0,0,0,4708,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Spain,ESP,2021-12-20,0,0,0,4129,1783,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Spain,ESP,2022-01-03,1,0,0,1628,3186,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Spain,ESP,2022-01-17,1,2,0,606,4741,26,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Spain,ESP,2022-01-31,0,0,0,250,4443,149,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Spain,ESP,2022-02-14,0,0,0,92,4036,473,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Spain,ESP,2022-02-28,1,0,0,12,2804,1058,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Spain,ESP,2022-03-14,0,0,0,19,1571,2181,0,0,1,4,0,0,0,0,0,0,0,0,12,0
Spain,ESP,2022-03-28,0,0,0,21,829,2989,0,0,0,0,0,0,0,0,0,0,0,0,21,1
Spain,ESP,2022-04-11,1,0,0,3,301,2903,5,0,1,2,0,0,0,0,0,0,0,0,8,3
Spain,ESP,2022-04-25,0,0,0,2,88,2808,4,0,0,3,0,0,0,0,0,0,0,0,24,6
Spain,ESP,2022-05-09,1,0,0,1,50,3849,18,0,14,71,0,0,0,0,0,0,0,0,29,0
Spain,ESP,2022-05-23,0,0,0,2,22,3587,48,0,57,335,0,0,0,0,0,0,0,0,41,1
Spain,ESP,2022-06-06,0,0,0,1,28,2461,94,0,104,1095,0,0,0,0,0,0,0,0,21,0
Spain,ESP,2022-06-20,0,0,0,1,9,1368,120,0,163,1900,0,0,0,0,0,0,0,0,32,0
Spain,ESP,2022-07-04,0,0,0,3,1,652,106,0,197,3465,0,0,0,0,0,0,0,0,38,0
Spain,ESP,2022-07-18,0,0,0,0,4,322,73,2,235,4261,1,0,0,0,0,0,0,0,38,0
Spain,ESP,2022-08-01,0,0,0,5,0,114,19,0,180,3196,1,0,0,0,0,0,0,0,20,0
Spain,ESP,2022-08-15,0,0,0,0,0,60,8,2,101,2281,1,0,0,0,0,0,0,0,11,0
Spain,ESP,2022-08-29,0,0,0,0,0,34,6,9,76,1504,0,0,0,0,0,0,0,0,9,0
Spain,ESP,2022-09-12,0,0,0,0,3,26,2,3,74,1213,1,0,0,0,0,0,0,0,3,0
Spain,ESP,2022-09-26,0,0,0,0,3,11,0,13,79,1189,27,0,0,0,0,0,0,0,7,0
Spain,ESP,2022-10-10,0,0,0,7,4,9,1,16,77,1266,120,0,0,0,0,0,0,0,4,0
Spain,ESP,2022-10-24,0,0,0,0,0,19,1,45,84,1450,390,5,0,0,0,0,0,0,7,0
Spain,ESP,2022-11-07,0,0,0,0,0,9,1,65,38,934,738,5,0,0,1,0,0,0,5,0
Spain,ESP,2022-11-21,0,0,0,1,0,17,0,85,28,573,1361,15,0,0,3,0,0,0,4,0
Spain,ESP,2022-12-05,0,0,0,0,0,7,0,113,21,314,1532,32,3,0,3,0,0,0,2,0
Spain,ESP,2022-12-19,0,0,0,0,0,8,0,104,10,182,1699,29,2,0,18,0,0,0,4,0
Spain,ESP,2023-01-02,0,0,0,0,0,4,1,73,1,104,1542,38,12,0,37,2,0,0,11,0
Spain,ESP,2023-01-16,0,0,0,0,0,3,0,52,2,89,1438,47,71,0,47,13,0,0,6,0
Spain,ESP,2023-01-30,0,0,0,0,1,3,0,34,1,31,878,31,90,0,52,5,0,0,6,0
Spain,ESP,2023-02-13,0,0,0,0,1,4,0,43,0,26,600,47,283,0,80,19,3,0,20,0
Spain,ESP,2023-02-27,0,0,0,0,0,2,0,16,2,21,393,54,388,1,75,66,5,0,16,0
Spain,ESP,2023-03-13,0,0,0,0,0,0,0,7,0,10,224,45,667,1,77,119,23,0,16,0
Spain,ESP,2023-03-27,0,0,0,0,0,0,0,2,0,3,131,70,744,1,46,167,18,0,18,0
Spain,ESP,2023-04-10,0,0,0,0,0,0,0,2,0,3,46,61,755,2,43,274,30,0,15,0
Spain,ESP,2023-04-24,0,0,0,0,1,1,0,3,0,3,40,55,1052,21,33,409,71,2,15,0
Spain,ESP,2023-05-08,0,0,0,0,0,4,0,1,0,2,23,67,1042,38,23,534,81,1,13,0
Spain,ESP,2023-05-22,0,0,0,0,0,1,0,2,0,1,8,44,858,84,17,516,133,1,6,0
Spain,ESP,2023-06-05,0,0,0,0,1,1,0,0,1,2,21,42,666,114,20,484,121,5,4,0
Spain,ESP,2023-06-19,0,0,0,0,0,1,0,0,0,1,11,15,403,77,19,294,90,8,5,0
Spain,ESP,2023-07-03,0,0,0,0,0,1,0,0,0,0,6,12,250,89,17,164,62,24,5,0
Spain,ESP,2023-07-17,0,0,0,0,0,0,0,0,0,0,3,12,163,98,24,142,72,60,3,0
Spain,ESP,2023-07-31,0,0,0,0,0,0,0,0,0,0,3,5,163,134,47,177,88,139,13,0
Spain,ESP,2023-08-14,0,0,0,0,0,1,0,0,0,0,0,8,217,210,118,184,107,314,28,0
Spain,ESP,2023-08-28,0,0,0,0,0,3,0,0,0,0,0,3,169,162,122,153,74,347,15,0
Spain,ESP,2023-09-11,0,0,0,0,0,15,0,0,0,0,0,5,109,99,68,95,59,288,17,0
Spain,ESP,2023-09-25,0,0,0,0,0,2,0,0,0,0,0,0,41,39,40,45,17,137,10,0
Sri Lanka,LKA,2021-07-19,59,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,2021-08-16,4,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,2021-09-13,3,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,2021-10-11,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,2021-11-08,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,2021-12-06,0,0,0,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,2021-12-20,0,0,0,184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,2022-01-03,0,0,0,61,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,2022-01-17,0,0,0,18,103,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sri Lanka,LKA,2022-01-31,0,0,0,2,111,78,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Sri Lanka,LKA,2022-02-14,0,0,0,0,42,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,SDN,2022-01-17,0,0,0,7,80,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2021-03-01,7405,393,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656
Sweden,SWE,2021-03-15,10229,371,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361
Sweden,SWE,2021-03-29,11351,487,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551
Sweden,SWE,2021-04-12,6656,363,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296
Sweden,SWE,2021-04-26,6210,162,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
Sweden,SWE,2021-05-10,6819,121,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
Sweden,SWE,2021-05-24,5866,114,17,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Sweden,SWE,2021-06-07,3087,47,27,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Sweden,SWE,2021-06-21,2930,14,22,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
Sweden,SWE,2021-07-05,1126,1,14,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Sweden,SWE,2021-07-19,292,2,10,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Sweden,SWE,2021-08-02,68,3,0,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sweden,SWE,2021-08-16,19,2,0,5862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2021-08-30,9,0,0,5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2021-09-13,1,0,0,4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2021-09-27,0,0,0,3395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2021-10-11,1,0,0,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2021-10-25,1,0,0,4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2021-11-08,0,0,0,4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,SWE,2021-11-22,0,0,0,4976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2021-12-06,0,0,0,4487,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sweden,SWE,2021-12-20,0,0,0,5012,904,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2022-01-03,0,0,0,2093,3208,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,2022-01-17,0,0,0,456,5165,1372,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sweden,SWE,2022-01-31,0,0,0,52,3650,3037,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Sweden,SWE,2022-02-14,0,0,0,8,2984,5511,0,0,0,0,0,0,0,0,0,0,0,0,4,2
Sweden,SWE,2022-02-28,0,0,0,1,1213,5029,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sweden,SWE,2022-03-14,0,0,0,0,485,5408,0,0,0,0,0,0,0,0,0,0,0,0,16,0
Sweden,SWE,2022-03-28,0,0,0,1,121,3735,0,0,0,0,0,0,0,0,0,0,0,0,15,0
Sweden,SWE,2022-04-11,0,0,0,0,30,2373,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Sweden,SWE,2022-04-25,0,0,0,1,21,1550,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Sweden,SWE,2022-05-09,0,0,0,0,8,1223,19,0,8,4,0,0,0,0,0,0,0,0,4,0
Sweden,SWE,2022-05-23,0,0,0,0,11,1127,29,0,34,27,0,0,0,0,0,0,0,0,15,0
Sweden,SWE,2022-06-06,0,0,0,0,7,746,101,0,57,159,0,0,0,0,0,0,0,0,3,0
Sweden,SWE,2022-06-20,0,0,0,0,0,462,146,0,131,825,0,0,0,0,0,0,0,0,5,0
Sweden,SWE,2022-07-04,0,0,0,0,2,260,136,0,302,2086,0,0,0,0,0,0,0,0,5,0
Sweden,SWE,2022-07-18,0,0,0,0,3,126,89,0,307,3256,0,0,0,0,0,0,0,0,9,0
Sweden,SWE,2022-08-01,0,0,0,0,0,53,35,0,205,3632,0,0,0,0,0,0,0,0,3,0
Sweden,SWE,2022-08-15,0,0,0,0,0,12,14,3,193,2821,1,0,0,0,0,0,0,0,15,0
Sweden,SWE,2022-08-29,0,0,0,0,0,15,4,1,126,2423,0,0,0,0,0,0,0,0,12,0
Sweden,SWE,2022-09-12,0,0,0,0,0,8,0,12,125,2554,6,0,0,0,0,0,0,0,2,0
Sweden,SWE,2022-09-26,0,0,0,0,0,8,0,8,94,2557,18,4,0,0,0,0,0,0,4,0
Sweden,SWE,2022-10-10,0,0,0,0,0,4,0,30,115,2430,101,4,0,0,0,0,0,0,7,0
Sweden,SWE,2022-10-24,0,0,0,0,0,7,0,45,105,2121,244,11,0,0,0,0,0,0,7,0
Sweden,SWE,2022-11-07,0,0,0,0,0,1,0,84,55,1859,574,34,0,0,4,0,0,0,10,0
Sweden,SWE,2022-11-21,0,0,0,0,0,1,0,92,57,1469,839,129,0,0,7,0,0,0,9,0
Sweden,SWE,2022-12-05,0,0,0,0,0,5,0,177,28,1247,1657,277,1,0,77,1,0,0,18,0
Sweden,SWE,2022-12-19,0,0,0,0,0,11,0,247,34,1078,2142,368,4,0,142,1,0,0,65,0
Sweden,SWE,2023-01-02,0,0,0,0,0,11,0,199,15,614,1566,248,17,0,179,4,0,0,82,0
Sweden,SWE,2023-01-16,0,0,0,0,1,7,0,172,11,396,1378,232,57,0,255,8,0,0,128,0
Sweden,SWE,2023-01-30,0,0,0,0,0,0,0,97,4,202,764,135,70,0,214,10,0,0,101,0
Sweden,SWE,2023-02-13,0,0,0,0,0,1,0,47,1,143,448,57,144,0,265,38,1,0,73,0
Sweden,SWE,2023-02-27,0,0,0,0,0,0,0,22,1,64,157,20,147,0,210,49,5,0,50,0
Sweden,SWE,2023-03-13,0,0,0,0,0,0,0,6,0,26,98,8,339,8,162,113,1,0,14,0
Sweden,SWE,2023-03-27,0,0,0,0,0,0,0,4,0,13,94,21,647,28,143,178,9,0,37,0
Sweden,SWE,2023-04-10,0,0,0,0,0,0,0,8,0,15,32,8,656,29,134,210,7,0,28,0
Sweden,SWE,2023-04-24,0,0,0,0,0,0,0,3,0,4,36,10,613,60,135,309,16,0,15,0
Sweden,SWE,2023-05-08,0,0,0,0,0,1,0,5,0,2,7,13,493,78,86,237,8,0,18,0
Sweden,SWE,2023-05-22,0,0,0,0,0,0,0,5,0,0,8,9,421,89,74,280,16,0,8,0
Sweden,SWE,2023-06-05,0,0,0,0,0,0,0,4,0,1,4,6,244,71,46,201,6,0,1,0
Sweden,SWE,2023-06-19,0,0,0,0,0,0,0,0,0,0,2,6,200,79,31,145,18,2,2,0
Sweden,SWE,2023-07-03,0,0,0,0,0,0,0,3,1,0,0,1,65,34,6,94,11,17,0,0
Sweden,SWE,2023-07-17,0,0,0,0,0,0,0,0,0,1,0,1,46,29,6,41,21,21,0,0
Sweden,SWE,2023-07-31,0,0,0,0,0,0,0,1,0,0,0,2,21,20,0,47,15,27,0,0
Sweden,SWE,2023-08-14,0,0,0,0,0,2,0,0,0,0,0,0,23,53,3,49,35,64,1,0
Sweden,SWE,2023-08-28,0,0,0,0,0,7,0,0,0,2,0,0,30,69,4,63,32,161,2,0
Sweden,SWE,2023-09-11,0,0,0,0,0,8,0,1,0,0,0,1,48,102,9,87,47,278,7,0
Sweden,SWE,2023-09-25,0,0,0,0,0,6,0,1,0,0,0,0,20,26,4,28,9,93,1,0
Switzerland,CHE,2021-03-01,1194,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519
Switzerland,CHE,2021-03-15,1890,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298
Switzerland,CHE,2021-03-29,2119,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
Switzerland,CHE,2021-04-12,2541,30,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
Switzerland,CHE,2021-04-26,3410,45,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
Switzerland,CHE,2021-05-10,3170,41,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
Switzerland,CHE,2021-05-24,2169,17,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
Switzerland,CHE,2021-06-07,1313,12,29,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
Switzerland,CHE,2021-06-21,527,7,15,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Switzerland,CHE,2021-07-05,147,5,16,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Switzerland,CHE,2021-07-19,118,1,10,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13
Switzerland,CHE,2021-08-02,36,0,15,3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
Switzerland,CHE,2021-08-16,21,2,4,5687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
Switzerland,CHE,2021-08-30,5,0,1,4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
